`;GTDEM10Y Govt;GTFRF10Y Govt;GTESP10Y Govt;GTITL10Y Govt;GTGBP10Y Govt;GT10 @BGN Govt;GTJPY10Y Govt;GTCAD10Y Govt;GTAUD10Y Govt;GTCHF10Y Govt;GTSEK10Y Govt;GTSIT10Y Govt
25.07.2022;1,015;1,607;2,218;3,282;1,934;2,798;0,191;2,857;3,3538;0,612;1,435;2,087
26.07.2022;0,922;1,516;2,104;3,24;1,915;2,809;0,202;2,815;3,34;0,523;1,368;1,995
27.07.2022;0,943;1,531;2,133;3,318;1,956;2,788;0,193;2,762;3,2488;0,505;1,401;2,006
28.07.2022;0,823;1,397;1,982;3,166;1,865;2,677;0,199;2,608;3,2063;0,383;1,32;1,882
29.07.2022;0,814;1,375;1,911;3,011;1,861;2,651;0,178;2,608;3,0563;0,402;1,356;1,871
01.08.2022;0,776;1,344;1,854;2,88;1,805;2,576;0,179;2,608;3,0563;0,402;1,321;1,835
02.08.2022;0,816;1,404;1,96;3,058;1,866;2,749;0,169;2,709;2,9763;0,401;1,288;1,86
03.08.2022;0,871;1,437;1,981;3,01;1,91;2,706;0,183;2,714;3,0738;0,432;1,337;1,891
04.08.2022;0,8;1,35;1,895;2,928;1,887;2,689;0,171;2,673;3,1438;0,383;1,271;1,833
05.08.2022;0,952;1,488;2,028;3,017;2,047;2,83;0,162;2,741;3,0862;0,519;1,396;1,937
08.08.2022;0,895;1,438;1,993;3,032;1,95;2,758;0,168;2,672;3,2125;0,437;1,361;1,896
09.08.2022;0,917;1,468;2,019;3,043;1,968;2,78;0,164;2,692;3,1838;0,458;1,396;1,925
10.08.2022;0,886;1,449;1,989;2,986;1,949;2,785;0,184;2,668;3,2438;0,398;1,356;1,897
11.08.2022;0,969;1,533;2,057;3,02;2,057;2,889;0,184;2,782;3,2888;0,468;1,381;1,992
12.08.2022;0,985;1,541;2,093;3,049;2,109;2,834;0,184;2,735;3,4275;0,459;1,388;1,993
15.08.2022;0,897;1,461;2;2,969;2,015;2,789;0,183;2,694;3,3638;0,376;1,318;1,908
16.08.2022;0,969;1,537;2,091;3,129;2,124;2,805;0,168;2,753;3,2238;0,443;1,349;1,984
17.08.2022;1,08;1,656;2,223;3,31;2,286;2,9;0,183;2,86;3,2737;0,508;1,433;2,103
18.08.2022;1,099;1,674;2,247;3,319;2,308;2,883;0,198;2,839;3,3338;0,488;1,445;2,124
19.08.2022;1,227;1,804;2,383;3,492;2,409;2,975;0,196;2,939;3,405;0,62;1,569;2,256
22.08.2022;1,303;1,895;2,483;3,622;2,512;3,017;0,216;3,006;3,5188;0,695;1,604;2,346
23.08.2022;1,316;1,917;2,503;3,64;2,573;3,048;0,214;3,04;3,5788;0,741;1,687;2,358
24.08.2022;1,367;1,982;2,563;3,676;2,695;3,107;0,222;3,097;3,6288;0,795;1,791;2,431
25.08.2022;1,313;1,926;2,484;3,547;2,615;3,028;0,225;3,006;3,6738;0,734;1,788;2,375
26.08.2022;1,386;2,014;2,589;3,691;2,6;3,043;0,217;3,015;3,5763;0,783;1,852;2,46
29.08.2022;1,5;2,12;2,688;3,798;2,6;3,105;0,242;3,084;3,6688;0,858;1,952;2,568
30.08.2022;1,508;2,127;2,697;3,82;2,702;3,104;0,222;3,071;3,6038;0,78;1,918;2,572
31.08.2022;1,537;2,148;2,731;3,884;2,798;3,195;0,22;3,116;3,595;0,793;1,874;2,596
01.09.2022;1,558;2,173;2,759;3,918;2,876;3,255;0,237;3,171;3,685;0,839;1,906;2,626
02.09.2022;1,521;2,143;2,707;3,831;2,916;3,192;0,235;3,088;3,6463;0,817;1,847;2,594
05.09.2022;1,56;2,187;2,765;3,935;2,937;3,192;0,231;3,088;3,6488;0,86;1,892;2,634
06.09.2022;1,634;2,223;2,815;3,98;3,096;3,35;0,236;3,192;3,65;0,919;1,934;2,677
07.09.2022;1,573;2,146;2,728;3,857;3,03;3,265;0,245;3,139;3,705;0,871;1,857;2,586
08.09.2022;1,712;2,256;2,834;3,964;3,144;3,319;0,246;3,196;3,5675;0,909;1,909;2,713
09.09.2022;1,694;2,264;2,849;4,011;3,091;3,313;0,245;3,131;3,5588;0,965;1,881;2,725
12.09.2022;1,65;2,222;2,793;3,956;3,078;3,36;0,243;3,139;3,63;0,921;1,853;2,683
13.09.2022;1,726;2,286;2,852;3,99;3,168;3,409;0,239;3,193;3,57;1,035;1,901;2,75
14.09.2022;1,712;2,276;2,855;3,992;3,129;3,405;0,252;3,157;3,635;1,031;1,9;2,74
15.09.2022;1,766;2,312;2,918;4,047;3,162;3,451;0,251;3,145;3,6825;1,051;1,872;2,786
16.09.2022;1,754;2,302;2,904;4,024;3,134;3,452;0,25;3,136;3,7225;1,059;1,852;2,774
19.09.2022;1,802;2,348;2,942;4,082;3,134;3,491;0,25;3,14;3,6775;1,077;1,886;2,83
20.09.2022;1,923;2,474;3,064;4,184;3,288;3,564;0,252;3,1;3,6325;1,26;1,979;3,057
21.09.2022;1,889;2,442;3,021;4,125;3,309;3,532;0,251;3,034;3,665;1,254;1,914;2,992
22.09.2022;1,961;2,519;3,077;4,161;3,491;3,715;0,23;3,12;3,665;1,31;1,956;3,056
23.09.2022;2,02;2,595;3,169;4,331;3,824;3,689;0,23;3,07;3,91;1,329;2,046;3,139
26.09.2022;2,111;2,71;3,288;4,55;4,24;3,926;0,244;3,226;3,9863;1,36;2,11;3,264
27.09.2022;2,226;2,832;3,426;4,743;4,502;3,947;0,245;3,317;4,0238;1,497;2,168;3,389
28.09.2022;2,115;2,715;3,291;4,517;4,006;3,733;0,24;3,079;4,095;1,342;2,119;3,33
29.09.2022;2,178;2,794;3,363;4,645;4,136;3,789;0,247;3,171;3,935;1,28;2,168;3,381
30.09.2022;2,105;2,716;3,281;4,508;4,085;3,832;0,238;3,171;3,885;1,191;2,106;3,27
03.10.2022;1,913;2,51;3,069;4,235;3,954;3,641;0,238;3,132;3,8988;1,003;2,043;3,065
04.10.2022;1,867;2,459;3,022;4,17;3,867;3,635;0,216;3,121;3,73;0,955;1,969;3,02
05.10.2022;2,029;2,636;3,234;4,464;4,028;3,756;0,246;3,279;3,635;1,118;2,065;3,203
06.10.2022;2,082;2,679;3,275;4,509;4,161;3,825;0,247;3,301;3,775;1,202;2,093;3,261
07.10.2022;2,191;2,795;3,404;4,696;4,23;3,883;0,246;3,383;3,8475;1,354;2,189;3,392
10.10.2022;2,337;2,91;3,474;4,627;4,466;3,883;0,246;3,383;3,8675;1,483;2,212;3,513
11.10.2022;2,294;2,88;3,457;4,668;4,434;3,949;0,249;3,473;4,0375;1,453;2,242;3,483
12.10.2022;2,309;2,91;3,485;4,728;4,428;3,897;0,25;3,42;3,9475;1,458;2,244;3,512
13.10.2022;2,281;2,873;3,442;4,67;4,192;3,946;0,245;3,419;4,0025;1,365;2,157;3,469
14.10.2022;2,343;2,936;3,509;4,784;4,325;4,021;0,245;3,485;4,0075;1,344;2,163;3,538
17.10.2022;2,266;2,849;3,421;4,651;3,967;4,012;0,25;3,42;4,0225;1,29;2,126;3,467
18.10.2022;2,281;2,856;3,425;4,684;3,943;4,009;0,25;3,349;3,9188;1,225;2,13;3,465
19.10.2022;2,371;2,946;3,518;4,764;3,872;4,136;0,252;3,543;3,945;1,269;2,189;3,561
20.10.2022;2,399;2,956;3,526;4,743;3,904;4,229;0,25;3,673;4,06;1,299;2,244;3,579
21.10.2022;2,413;2,967;3,529;4,738;4,046;4,22;0,251;3,613;4,1988;1,325;2,272;3,666
24.10.2022;2,327;2,857;3,416;4,577;3,737;4,244;0,25;3,572;4,1475;1,29;2,228;3,576
25.10.2022;2,167;2,695;3,246;4,367;3,628;4,103;0,249;3,482;4,075;1,172;2,141;3,461
26.10.2022;2,109;2,646;3,199;4,318;3,571;4,005;0,248;3,274;3,9175;1,157;2,13;3,448
27.10.2022;1,959;2,462;3;3,997;3,395;3,921;0,251;3,191;3,83;1,029;2,059;3,256
28.10.2022;2,099;2,61;3,143;4,167;3,472;4,016;0,242;3,232;3,735;1,069;2,129;3,417
31.10.2022;2,139;2,673;3,219;4,293;3,507;4,05;0,241;3,249;3,755;1,122;2,172;3,483
01.11.2022;2,129;2,672;3,205;4,256;3,464;4,044;0,251;3,244;3,7625;1,113;2,147;3,491
02.11.2022;2,135;2,672;3,219;4,289;3,394;4,104;0,248;3,331;3,81;1,094;2,126;3,497
03.11.2022;2,242;2,772;3,306;4,411;3,51;4,149;0,248;3,411;3,92;1,162;2,173;3,6
04.11.2022;2,292;2,828;3,344;4,458;3,532;4,16;0,251;3,501;3,85;1,167;2,161;3,655
07.11.2022;2,341;2,859;3,38;4,479;3,634;4,216;0,252;3,599;3,905;1,155;2,163;3,676
08.11.2022;2,278;2,794;3,312;4,383;3,546;4,127;0,247;3,478;4,035;1,098;2,131;3,596
09.11.2022;2,167;2,685;3,209;4,278;3,449;4,095;0,248;3,394;3,865;1,053;2,093;3,494
10.11.2022;2,005;2,496;3,012;3,995;3,286;3,814;0,247;3,143;3,7188;0,943;1,94;3,29
11.11.2022;2,157;2,665;3,192;4,199;3,352;3,814;0,236;3,143;3,6538;1,067;2,013;3,46
14.11.2022;2,143;2,653;3,192;4,172;3,361;3,856;0,239;3,157;3,7638;1,082;1,998;3,44
15.11.2022;2,105;2,597;3,116;4,05;3,29;3,772;0,239;3,12;3,7588;1,044;2,001;3,381
16.11.2022;1,994;2,476;3,006;3,927;3,142;3,692;0,243;3,057;3,7263;0,993;1,974;3,235
17.11.2022;2,015;2,491;3,031;3,925;3,195;3,768;0,241;3,105;3,6163;1,021;1,985;3,161
18.11.2022;2,01;2,479;3,002;3,888;3,233;3,83;0,245;3,119;3,6113;1;1,966;3,153
21.11.2022;1,989;2,461;2,986;3,931;3,18;3,83;0,242;3,079;3,5863;0,965;1,951;3,14
22.11.2022;1,975;2,447;2,968;3,905;3,133;3,757;0,243;3,033;3,5938;0,972;1,933;3,136
23.11.2022;1,926;2,383;2,889;3,8;3,008;3,695;0,243;2,967;3,5888;0,967;1,891;3,081
24.11.2022;1,847;2,289;2,79;3,664;3,032;3,695;0,244;2,931;3,5438;0,934;1,809;2,987
25.11.2022;1,971;2,433;2,943;3,845;3,117;3,682;0,25;2,932;3,5738;1,038;1,898;3,126
28.11.2022;1,986;2,46;2,981;3,903;3,12;3,683;0,248;2,938;3,515;1,023;1,917;3,13
29.11.2022;1,918;2,388;2,905;3,815;3,095;3,746;0,249;2,995;3,6038;1,023;1,85;3,088
30.11.2022;1,926;2,401;2,939;3,869;3,155;3,607;0,249;2,936;3,5288;1,079;1,863;3,098
01.12.2022;1,81;2,262;2,805;3,693;3,097;3,508;0,248;2,833;3,4813;1,005;1,746;2,958
02.12.2022;1,851;2,307;2,86;3,759;3,148;3,489;0,25;2,778;3,3913;1,02;1,762;2,988
05.12.2022;1,877;2,315;2,869;3,746;3,099;3,576;0,25;2,814;3,3663;1,057;1,769;3,002
06.12.2022;1,794;2,25;2,794;3,645;3,073;3,533;0,251;2,772;3,3963;0,982;1,723;2,94
07.12.2022;1,778;2,235;2,758;3,599;3,04;3,419;0,25;2,756;3,3563;1,007;1,696;2,919
08.12.2022;1,815;2,28;2,821;3,687;3,085;3,484;0,25;2,792;3,3663;1,026;1,699;2,964
09.12.2022;1,928;2,394;2,948;3,83;3,176;3,582;0,248;2,88;3,295;1,122;1,728;3,075
12.12.2022;1,935;2,402;2,957;3,821;3,196;3,613;0,248;2,922;3,3813;1,163;1,713;3,084
13.12.2022;1,92;2,394;2,93;3,792;3,295;3,503;0,25;2,843;3,3988;1,144;1,649;3,073
14.12.2022;1,936;2,424;2,965;3,858;3,309;3,48;0,247;2,822;3,3638;1,115;1,74;3,094
15.12.2022;2,078;2,585;3,15;4,153;3,239;3,449;0,251;2,781;3,455;1,187;1,872;3,264
16.12.2022;2,148;2,673;3,241;4,288;3,324;3,488;0,25;2,812;3,455;1,239;1,978;3,356
19.12.2022;2,199;2,717;3,284;4,37;3,495;3,587;0,251;2,894;3,5325;1,278;2,047;3,387
20.12.2022;2,298;2,834;3,397;4,466;3,588;3,686;0,4;3,009;3,7275;1,394;2,135;3,499
21.12.2022;2,308;2,838;3,385;4,425;3,568;3,664;0,473;3,019;3,7263;1,458;2,192;3,509
22.12.2022;2,357;2,894;3,424;4,468;3,587;3,681;0,391;3,077;3,795;1,464;2,257;3,563
23.12.2022;2,393;2,926;3,459;4,491;3,634;3,749;0,376;3,166;3,8275;1,495;2,28;3,599
26.12.2022;2,393;2,926;3,459;4,491;3,634;3,749;0,434;3,166;3,8275;1,495;2,28;3,599
27.12.2022;2,518;3,048;3,568;4,619;3,634;3,844;0,464;3,166;3,8275;1,535;2,319;3,724
28.12.2022;2,494;3,036;3,563;4,62;3,655;3,885;0,455;3,288;4,0337;1,533;2,379;3,708
29.12.2022;2,433;2,96;3,506;4,51;3,657;3,817;0,45;3,267;4,025;1,5;2,348;3,643
30.12.2022;2,565;3,106;3,649;4,698;3,665;3,877;0,413;3,298;4,05;1,58;2,384;3,781
02.01.2023;2,436;2,973;3,511;4,547;3,665;3,877;0,413;3,298;4,05;1,58;2,384;3,653
03.01.2023;2,384;2,913;3,448;4,492;3,648;3,741;0,413;3,188;4,0025;1,43;2,263;3,609
04.01.2023;2,268;2,775;3,305;4,271;3,487;3,686;0,452;3,132;3,9025;1,326;2,178;3,515
05.01.2023;2,312;2,818;3,364;4,324;3,549;3,72;0,422;3,176;3,8363;1,393;2,193;3,544
06.01.2023;2,207;2,717;3,262;4,212;3,469;3,56;0,499;3,089;3,8188;1,265;2,193;3,435
09.01.2023;2,226;2,728;3,268;4,179;3,523;3,536;0,499;3,083;3,7225;1,278;2,123;3,412
10.01.2023;2,304;2,798;3,328;4,212;3,555;3,622;0,502;3,112;3,7175;1,339;2,077;3,451
11.01.2023;2,2;2,657;3,181;4,025;3,407;3,542;0,499;3,01;3,7175;1,221;1,933;3,301
12.01.2023;2,153;2,612;3,138;3,99;3,331;3,445;0,504;2,893;3,5963;1,128;1,895;3,215
13.01.2023;2,165;2,632;3,162;4,001;3,364;3,505;0,504;2,895;3,5913;1,085;1,903;3,226
16.01.2023;2,171;2,638;3,16;4,009;3,382;3,505;0,509;2,86;3,5938;1,084;1,938;3,238
17.01.2023;2,087;2,537;3,06;3,886;3,322;3,551;0,508;2,853;3,6038;1,038;1,877;3,127
18.01.2023;2,016;2,444;2,956;3,753;3,311;3,373;0,432;2,722;3,5463;1,014;1,863;3,026
19.01.2023;2,058;2,482;2,989;3,769;3,272;3,393;0,421;2,746;3,3225;1,054;1,902;3,074
20.01.2023;2,172;2,622;3,131;3,984;3,374;3,481;0,377;2,839;3,3975;1,155;2,009;3,19
23.01.2023;2,202;2,655;3,17;4,02;3,358;3,515;0,382;2,88;3,45;1,195;2,045;3,277
24.01.2023;2,149;2,585;3,095;3,909;3,273;3,455;0,41;2,852;3,4638;1,168;2,032;3,241
25.01.2023;2,151;2,595;3,106;3,942;3,24;3,444;0,437;2,798;3,5038;1,161;1,981;3,267
26.01.2023;2,209;2,672;3,177;4,027;3,315;3,501;0,478;2,86;3,5038;1,183;1,975;3,346
27.01.2023;2,237;2,7;3,223;4,089;3,321;3,505;0,483;2,887;3,5588;1,209;2,078;3,421
30.01.2023;2,315;2,783;3,313;4,191;3,334;3,539;0,476;2,911;3,5338;1,257;2,088;3,5
31.01.2023;2,283;2,748;3,275;4,148;3,33;3,511;0,488;2,914;3,5513;1,247;2,057;3,5
01.02.2023;2,282;2,75;3,277;4,291;3,304;3,42;0,486;2,857;3,5688;1,23;2,037;3,389
02.02.2023;2,073;2,513;2,989;3,897;3,003;3,395;0,492;2,825;3,5413;1,066;1,85;3,096
03.02.2023;2,189;2,64;3,111;4,021;3,052;3,526;0,486;2,927;3,3838;1,184;1,938;3,269
06.02.2023;2,292;2,747;3,22;4,154;3,241;3,643;0,495;3,05;3,4613;1,281;2,005;3,376
07.02.2023;2,344;2,793;3,279;4,226;3,315;3,676;0,492;3,085;3,5963;1,33;2,006;3,4
08.02.2023;2,36;2,815;3,3;4,227;3,311;3,614;0,49;3,014;3,6138;1,367;2,036;3,428
09.02.2023;2,298;2,753;3,23;4,115;3,289;3,661;0,493;3,051;3,6688;1,303;2,237;3,385
10.02.2023;2,362;2,826;3,31;4,206;3,394;3,739;0,496;3,151;3,7063;1,376;2,38;3,467
13.02.2023;2,367;2,821;3,303;4,169;3,4;3,703;0,5;3,106;3,7588;1,378;2,38;3,453
14.02.2023;2,434;2,891;3,361;4,22;3,518;3,746;0,5;3,181;3,7388;1,419;2,382;3,549
15.02.2023;2,472;2,935;3,434;4,328;3,484;3,808;0,501;3,26;3,7388;1,424;2,416;3,61
16.02.2023;2,475;2,934;3,435;4,33;3,497;3,864;0,499;3,288;3,7588;1,423;2,393;3,619
17.02.2023;2,438;2,899;3,403;4,294;3,511;3,82;0,501;3,288;3,8188;1,404;2,395;3,582
20.02.2023;2,459;2,923;3,426;4,33;3,469;3,82;0,5;3,288;3,8088;1,399;2,523;3,613
21.02.2023;2,527;3,007;3,515;4,462;3,612;3,955;0,501;3,432;3,8138;1,448;2,672;3,702
22.02.2023;2,518;2,997;3,5;4,457;3,598;3,919;0,5;3,37;3,8738;1,431;2,612;3,695
23.02.2023;2,475;2,952;3,439;4,378;3,585;3,881;0,5;3,333;3,8838;1,401;2,555;3,65
24.02.2023;2,535;3,012;3,502;4,434;3,657;3,947;0,5;3,386;3,8238;1,416;2,645;3,709
27.02.2023;2,578;3,049;3,535;4,413;3,802;3,916;0,5;3,383;3,8738;1,436;2,67;3,741
28.02.2023;2,648;3,116;3,597;4,47;3,824;3,923;0,5;3,327;3,8513;1,431;2,657;3,801
01.03.2023;2,707;3,185;3,663;4,561;3,835;3,995;0,501;3,406;3,7863;1,473;2,677;3,84
02.03.2023;2,746;3,229;3,709;4,608;3,878;4,059;0,5;3,472;3,86;1,52;2,66;3,867
03.03.2023;2,711;3,194;3,657;4,524;3,847;3,955;0,5;3,342;3,9013;1,511;2,622;3,826
06.03.2023;2,744;3,231;3,69;4,569;3,864;3,961;0,5;3,351;3,765;1,532;2,602;3,85
07.03.2023;2,688;3,185;3,719;4,522;3,82;3,967;0,5;3,316;3,6838;1,509;2,592;3,787
08.03.2023;2,644;3,139;3,66;4,422;3,763;3,994;0,5;3,26;3,7425;1,407;2,513;3,726
09.03.2023;2,638;3,137;3,641;4,384;3,793;3,906;0,5;3,155;3,7075;1,406;2,5;3,684
10.03.2023;2,504;3,01;3,54;4,313;3,637;3,701;0,399;2,99;3,5813;1,339;2,37;3,545
13.03.2023;2,253;2,797;3,357;4,177;3,365;3,575;0,318;2,768;3,52;1,136;2,13;3,338
14.03.2023;2,414;2,938;3,479;4,26;3,483;3,693;0,217;2,894;3,4513;1,233;2,27;3,475
15.03.2023;2,124;2,688;3,253;4,105;3,317;3,458;0,323;2,784;3,435;1,023;2,194;3,238
16.03.2023;2,285;2,826;3,378;4,181;3,422;3,581;0,268;2,913;3,3338;1,043;2,262;3,385
17.03.2023;2,102;2,676;3,223;4,049;3,28;3,432;0,284;2,777;3,3938;0,94;2,147;3,238
20.03.2023;2,12;2,663;3,193;3,984;3,305;3,488;0,245;2,815;3,2413;0,947;2,131;3,231
21.03.2023;2,288;2,813;3,327;4,112;3,364;3,612;0,245;2,888;3,1913;1,102;2,203;3,376
22.03.2023;2,325;2,841;3,363;4,166;3,447;3,437;0,323;2,727;3,3663;1,177;2,261;3,405
23.03.2023;2,192;2,718;3,241;4,061;3,357;3,429;0,299;2,746;3,2913;1,113;2,176;3,275
24.03.2023;2,124;2,653;3,182;4,005;3,278;3,378;0,28;2,745;3,2163;1,092;2,096;3,198
27.03.2023;2,224;2,74;3,258;4,059;3,363;3,533;0,289;2,893;3,1938;1,12;2,159;3,278
28.03.2023;2,285;2,803;3,324;4,134;3,453;3,571;0,313;2,944;3,2988;1,191;2,205;3,327
29.03.2023;2,325;2,827;3,342;4,145;3,469;3,567;0,299;2,936;3,2838;1,205;2,199;3,353
30.03.2023;2,369;2,878;3,402;4,229;3,515;3,552;0,313;2,933;3,3575;1,223;2,25;3,37
31.03.2023;2,289;2,79;3,3;4,091;3,486;3,47;0,328;2,896;3,2975;1,195;2,226;3,266
03.04.2023;2,251;2,753;3,271;4,095;3,426;3,415;0,37;2,847;3,3225;1,189;2,208;3,214
04.04.2023;2,246;2,757;3,277;4,109;3,431;3,341;0,404;2,767;3,26;1,235;2,252;3,206
05.04.2023;2,179;2,684;3,206;4,009;3,424;3,313;0,468;2,79;3,2775;1,129;2,194;3,112
06.04.2023;2,181;2,699;3,225;4,027;3,428;3,308;0,461;2,788;3,185;1,09;2,194;3,119
07.04.2023;2,181;2,699;3,225;4,027;3,428;3,395;0,457;2,788;3,185;1,09;2,194;3,119
10.04.2023;2,181;2,699;3,225;4,027;3,428;3,42;0,461;2,894;3,185;1,09;2,194;3,119
11.04.2023;2,307;2,824;3,357;4,167;3,539;3,428;0,452;2,909;3,2238;1,198;2,293;3,236
12.04.2023;2,366;2,941;3,404;4,207;3,567;3,393;0,462;2,879;3,2438;1,018;2,339;3,249
13.04.2023;2,369;2,946;3,414;4,217;3,569;3,448;0,455;2,966;3,2737;1,037;2,324;3,236
14.04.2023;2,436;3,004;3,474;4,292;3,662;3,516;0,459;3,034;3,3213;1,115;2,366;3,292
17.04.2023;2,47;3,019;3,494;4,3;3,688;3,602;0,479;3,097;3,3688;1,119;2,443;3,312
18.04.2023;2,474;3,023;3,491;4,295;3,743;3,578;0,469;3,059;3,4725;1,093;2,459;3,316
19.04.2023;2,513;3,061;3,538;4,357;3,853;3,593;0,476;3,06;3,5125;1,109;2,5;3,359
20.04.2023;2,443;3;3,481;4,309;3,764;3,535;0,465;2,972;3,4938;1,056;2,464;3,299
21.04.2023;2,479;3,041;3,516;4,348;3,755;3,574;0,466;2,935;3,4588;1,09;2,482;3,332
24.04.2023;2,506;3,069;3,538;4,376;3,777;3,493;0,465;2,906;3,4463;1,093;2,482;3,35
25.04.2023;2,381;2,948;3,425;4,269;3,691;3,402;0,472;2,803;3,4463;1,024;2,396;3,226
26.04.2023;2,394;2,963;3,442;4,267;3,726;3,45;0,458;2,858;3,3038;1,03;2,348;3,223
27.04.2023;2,457;3,029;3,506;4,347;3,79;3,523;0,459;2,952;3,3688;1,094;2,379;3,262
28.04.2023;2,31;2,883;3,355;4,171;3,715;3,425;0,385;2,839;3,3363;1,009;2,308;3,126
01.05.2023;2,31;2,883;3,355;4,171;3,715;3,57;0,4;2,97;3,3513;1,009;2,308;3,126
02.05.2023;2,256;2,847;3,322;4,169;3,666;3,427;0,414;2,821;3,4438;0,96;2,323;3,09
03.05.2023;2,246;2,827;3,311;4,113;3,692;3,34;0,414;2,764;3,4088;1,038;2,291;3,082
04.05.2023;2,188;2,788;3,285;4,117;3,649;3,381;0,414;2,794;3,3038;0,99;2,272;3,045
05.05.2023;2,289;2,874;3,372;4,188;3,777;3,44;0,414;2,908;3,3188;1,053;2,29;3,131
08.05.2023;2,317;2,905;3,402;4,237;3,777;3,51;0,413;2,977;3,3988;1,067;2,319;3,165
09.05.2023;2,347;2,937;3,434;4,271;3,851;3,521;0,419;2,947;3,4475;1,062;2,315;3,201
10.05.2023;2,286;2,865;3,368;4,198;3,796;3,444;0,414;2,9;3,4525;1,004;2,299;3,134
11.05.2023;2,223;2,799;3,303;4,11;3,706;3,387;0,392;2,829;3,3888;0,912;2,203;3,08
12.05.2023;2,274;2,854;3,353;4,178;3,775;3,466;0,384;2,877;3,3238;0,934;2,211;3,128
15.05.2023;2,306;2,881;3,373;4,182;3,814;3,505;0,401;2,946;3,4263;0,959;2,22;3,156
16.05.2023;2,351;2,931;3,416;4,217;3,812;3,538;0,392;3,049;3,4075;0,964;2,245;3,203
17.05.2023;2,334;2,913;3,391;4,18;3,834;3,567;0,364;3,103;3,4275;0,924;2,225;3,19
18.05.2023;2,444;3,031;3,509;4,308;3,954;3,649;0,377;3,172;3,4863;0,924;2,225;3,318
19.05.2023;2,425;3,002;3,469;4,261;3,992;3,675;0,392;3,126;3,5925;0,991;2,341;3,28
22.05.2023;2,457;3,03;3,504;4,308;4,06;3,718;0,387;3,126;3,5875;0,99;2,321;3,305
23.05.2023;2,466;3,039;3,515;4,317;4,155;3,695;0,396;3,212;3,6525;1,006;2,35;3,32
24.05.2023;2,47;3,048;3,532;4,334;4,209;3,745;0,407;3,272;3,6475;1,012;2,312;3,326
25.05.2023;2,521;3,098;3,588;4,394;4,369;3,82;0,421;3,305;3,7013;1,035;2,371;3,371
26.05.2023;2,537;3,11;3,596;4,384;4,33;3,8;0,414;3,331;3,73;1,034;2,432;3,391
29.05.2023;2,432;3,002;3,492;4,276;4,33;3,8;0,434;3,328;3,7;1,034;2,379;3,289
30.05.2023;2,339;2,904;3,385;4,146;4,243;3,688;0,428;3,254;3,68;0,913;2,312;3,222
31.05.2023;2,28;2,846;3,329;4,077;4,179;3,646;0,43;3,185;3,605;0,835;2,27;3,163
01.06.2023;2,246;2,807;3,282;4,084;4,112;3,598;0,418;3,156;3,615;0,823;2,261;3,143
02.06.2023;2,311;2,857;3,311;4,064;4,152;3,695;0,408;3,23;3,6425;0,811;2,3;3,196
05.06.2023;2,377;2,92;3,373;4,132;4,203;3,685;0,427;3,26;3,7825;0,88;2,35;3,246
06.06.2023;2,37;2,913;3,364;4,138;4,204;3,662;0,42;3,276;3,8031;0,871;2,351;3,25
07.06.2023;2,453;3,007;3,47;4,278;4,248;3,798;0,421;3,439;3,8273;0,929;2,4;3,349
08.06.2023;2,4;2,948;3,398;4,179;4,229;3,72;0,431;3,406;4,0104;0,946;2,4;3,291
09.06.2023;2,375;2,916;3,354;4,107;4,235;3,743;0,421;3,37;3,9482;0,912;2,371;3,257
12.06.2023;2,384;2,911;3,335;4,051;4,335;3,739;0,423;3,345;3,9482;0,918;2,325;3,252
13.06.2023;2,42;2,942;3,366;4,05;4,43;3,816;0,417;3,462;3,9307;0,937;2,341;3,305
14.06.2023;2,448;2,973;3,403;4,082;4,388;3,789;0,425;3,405;3,9745;0,978;2,416;3,352
15.06.2023;2,501;3,019;3,441;4,126;4,38;3,719;0,421;3,329;4,0013;1,009;2,449;3,444
16.06.2023;2,472;2,973;3,381;4,032;4,407;3,766;0,404;3,35;4,0261;0,991;2,481;3,418
19.06.2023;2,515;3,029;3,438;4,117;4,487;3,766;0,392;3,407;3,9722;1,022;2,497;3,536
20.06.2023;2,402;2,921;3,337;4,026;4,332;3,724;0,385;3,339;4,0252;0,931;2,456;3,392
21.06.2023;2,433;2,958;3,369;4,045;4,401;3,722;0,375;3,384;3,9822;0,941;2,507;3,406
22.06.2023;2,491;3,022;3,444;4,125;4,363;3,797;0,371;3,451;3,9765;0,985;2,595;3,392
23.06.2023;2,352;2,876;3,31;3,976;4,315;3,736;0,361;3,354;3,9885;0,901;2,576;3,214
26.06.2023;2,307;2,836;3,272;3,944;4,296;3,723;0,353;3,308;3,9503;0,849;2,486;3,16
27.06.2023;2,354;2,875;3,313;3,975;4,371;3,767;0,366;3,315;3,93;0,888;2,467;3,201
28.06.2023;2,312;2,839;3,289;3,974;4,311;3,71;0,382;3,22;3,8704;0,874;2,469;3,161
29.06.2023;2,414;2,947;3,404;4,094;4,375;3,841;0,383;3,359;3,9009;0,938;2,523;3,256
30.06.2023;2,39;2,928;3,381;4,068;4,383;3,84;0,394;3,267;4,0238;0,92;2,521;3,199
03.07.2023;2,435;2,975;3,436;4,131;4,436;3,857;0,398;3,267;3,9683;0,908;2,506;3,241
04.07.2023;2,451;2,998;3,465;4,194;4,411;3,857;0,378;3,311;4,0101;0,905;2,516;3,268
05.07.2023;2,475;3,017;3,528;4,164;4,491;3,934;0,387;3,413;4,0038;0,923;2,49;3,282
